Algorithm,Kriging,Grid Width,Grid Height,Bomb X Location,Bomb Y Location,Number of Robots,Steps,Finish,Best Bomb Guess X,Best Bomb Guess Y,Guess at Step,Last Bomb Guess X,Last Bomb Guess Y
BF,Yes,75,75,20,71,3,1630,True,,,,17,69
PH,No,75,75,20,71,3,1038,True,,,,,
PH,Yes,75,75,20,71,3,1038,True,25,68,1023,25,68
BF,No,75,75,32,41,3,1243,True,,,,,
BF,Yes,75,75,32,41,3,1243,True,,,,29,37
PH,No,75,75,32,41,3,675,True,,,,,
PH,Yes,75,75,32,41,3,675,True,,,,29,37
BF,No,75,75,52,65,3,1148,True,,,,,
BF,Yes,75,75,52,65,3,1148,True,,,,47,63
PH,No,75,75,52,65,3,620,True,,,,,
PH,Yes,75,75,52,65,3,620,True,48,63,612,48,63
BF,No,75,75,7,8,3,608,True,,,,,
BF,Yes,75,75,7,8,3,611,True,4,7,474,4,7
PH,No,75,75,7,8,3,102,True,,,,,
PH,Yes,75,75,7,8,3,102,True,11,6,93,11,6
BF,No,75,75,46,28,3,272,True,,,,,
BF,Yes,75,75,46,28,3,197,True,43,27,195,43,27
PH,No,75,75,46,28,3,50,True,,,,,
PH,Yes,75,75,46,28,3,42,True,45,28,39,45,28
BF,No,75,75,70,20,3,1571,True,,,,,
BF,Yes,75,75,70,20,3,1571,True,71,21,306,70,23
PH,No,75,75,70,20,3,929,True,,,,,
PH,Yes,75,75,70,20,3,929,True,73,22,24,70,23
BF,No,75,75,64,31,3,461,True,,,,,
BF,Yes,75,75,64,31,3,461,True,64,31,312,64,31
PH,No,75,75,64,31,3,71,True,,,,,
PH,Yes,75,75,64,31,3,55,True,64,31,51,64,31
BF,No,75,75,5,57,3,595,True,,,,,
BF,Yes,75,75,5,57,3,308,True,4,57,306,4,57
PH,No,75,75,5,57,3,79,True,,,,,
PH,Yes,75,75,5,57,3,55,True,5,57,51,5,57
BF,No,75,75,22,4,3,323,True,,,,,
BF,Yes,75,75,22,4,3,323,True,,,,20,1
PH,No,75,75,22,4,3,55,True,,,,,
PH,Yes,75,75,22,4,3,41,True,22,5,39,22,5
BF,No,75,75,26,0,3,27,True,,,,,
BF,Yes,75,75,26,0,3,27,True,,,,,
PH,No,75,75,26,0,3,27,True,,,,,
PH,Yes,75,75,26,0,3,27,True,,,,,
BF,No,75,75,2,73,3,1798,True,,,,,
BF,Yes,75,75,2,73,3,1671,True,3,70,1521,3,70
PH,No,75,75,2,73,3,1138,True,,,,,
PH,Yes,75,75,2,73,3,1131,True,1,71,1125,1,71
BF,No,75,75,54,37,3,921,True,,,,,
BF,Yes,75,75,54,37,3,921,True,,,,57,34
PH,No,75,75,54,37,3,397,True,,,,,
PH,Yes,75,75,54,37,3,397,True,50,35,390,50,35
